MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice
20,RL,15.40108617,9.04800918,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,3.040151717,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,19.85788475,Ex,TA,PConc,Ex,TA,No,GLQ,271.0799582,Unf,0,69.86426917,991.3793701,GasA,Ex,Y,SBrkr,7.306256156,0,0,10.30326811,0.994480501,0,2,0,3,0.717364158,Ex,2.600189118,Typ,0.925291399,Gd,Attchd,2007,Fin,3,786,TA,TA,Y,42.67980444,18.61851238,0,0,23.25437867,0,None,None,None,0,9,2007,New,Partial,4014,51.91181638,14.60611549,3,89.27614993,0,0,1,1,1,12.65035133
75,RL,23.54327362,10.01773061,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,2.578550039,1918,1990,Gable,CompShg,Stucco,Stucco,None,0,Gd,Gd,PConc,TA,TA,No,GLQ,254.413195,LwQ,8.647721009,29.01663827,797.3153404,GasA,Gd,Y,SBrkr,7.077330232,2120.953845,4.543603222,11.42102641,0.994480501,0.682665815,2,0,4,0.717364158,Gd,2.600189118,Typ,0.925291399,Ex,Detchd,1918,Unf,2,795,TA,TA,Y,0,5.789577276,25.60770162,0,0,52.9923754,Ex,GdPrv,None,0,3,2006,WD,Abnorml,3908,55.38117569,15.61174321,3.5,88.56922163,3.93466373,1,1,1,1,12.36734505
75,RM,16.73500287,8.525598734,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,6,3.467927534,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,80.11255757,465.5231908,GasA,Ex,Y,SBrkr,6.710701756,1410.291995,4.512613414,10.78151521,0,0,1,0,5,0.717364158,TA,2.600189118,Typ,0,None,None,0,None,0,0,None,None,Y,0,22.31859975,6.972401247,0,0,0,None,MnPrv,None,0,7,2009,WD,Abnorml,3862,46.58629305,13.3409821,1,48.8235006,0,1,0,1,0,11.55215579
20,RL,15.07784031,9.066011601,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,3.040151717,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,22.25497597,Gd,TA,PConc,Ex,TA,Av,GLQ,264.0836027,Unf,0,71.58592638,984.5520841,GasA,Ex,Y,SBrkr,7.298997844,0,0,10.2892843,0.994480501,0,2,0,3,0.717364158,Ex,2.438139807,Typ,0.925291399,Gd,Attchd,2004,Fin,3,856,TA,TA,Y,0,7.66449049,0,0,18.80556592,0,None,None,None,0,1,2009,WD,Normal,4009,51.75988449,14.55129641,3,44.20325546,0,0,1,1,1,12.52416631
20,RM,15.50745492,8.953220251,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3.040151717,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,101.2994491,668.188899,GasA,Ex,Y,SBrkr,6.89149926,0,0,9.518920984,0,0,2,0,2,0.717364158,TA,2.054106925,Typ,0,None,Attchd,2003,RFn,2,440,TA,TA,Y,35.84210973,12.52218097,0,0,0,0,None,None,None,0,3,2010,WD,Normal,4007,43.88246105,11.94376888,2,44.20325546,0,0,1,1,0,11.84940484
20,RL,14.96866683,9.118976199,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,3.467927534,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,176.4311598,LwQ,9.745647564,43.84763492,708.9445405,GasA,TA,Y,SBrkr,7.018303497,0,0,9.755569091,0,0.682665815,2,0,3,0.717364158,TA,2.257835071,Typ,1.756857061,Fa,Detchd,1980,Unf,2,473,TA,TA,Y,53.28141946,14.34764232,0,0,0,0,None,MnPrv,None,0,2,2008,WD,Normal,3954,45.61073561,13.82940542,2.5,61.08306417,0,0,1,1,1,12.05234438
50,RL,11.95180284,8.758041563,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,3.467927534,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,Fa,TA,No,LwQ,171.3672102,Unf,0,0,387.0508452,GasA,Gd,Y,SBrkr,6.641970027,641.4157647,0,9.79883017,0,0,2,0,2,0.717364158,TA,2.257835071,Min1,0,None,Attchd,1924,Unf,1,398,TA,TA,Y,0,0,13.65710093,0,0,0,None,None,None,0,5,2006,COD,Normal,3874,41.35510694,13.44569979,2,33.00841503,0,1,1,1,0,11.62626308
120,RM,14.41145359,8.311988442,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,3.040151717,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,19.85788475,Gd,TA,PConc,Gd,TA,Av,GLQ,180.8247183,Unf,0,34.51733933,517.6955833,GasA,Ex,Y,SBrkr,6.622853656,0,0,9.026530469,0.994480501,0,1,0,1,0.717364158,Gd,1.540081208,Typ,0.925291399,Gd,Attchd,2004,RFn,2,420,TA,TA,Y,38.89794178,0,0,0,0,0,None,None,None,0,1,2008,WD,Normal,4008,39.33058251,12.75547665,2,36.88795824,0,0,1,1,1,11.9117083
50,RM,11.95180284,8.079396071,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3.868729739,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,101.7508913,Unf,0,55.47342133,445.7477173,GasA,TA,Y,SBrkr,6.465202756,826.5953582,0,9.762611254,0,0,1,1.070980668,2,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1948,Unf,1,240,TA,TA,Y,0,9.046381781,0,0,0,0,None,MnWw,None,0,4,2009,WD,Normal,3897,41.99567016,12.91019111,1.5,13.88472341,0,1,1,1,0,11.60824474
20,RL,17.41386172,9.272804365,Pave,None,Reg,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,3.040151717,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,116.7104737,831.545996,GasA,Ex,Y,SBrkr,7.133592236,0,0,9.973121909,0,0,2,0,3,0.717364158,TA,2.054106925,Typ,0,None,Attchd,1990,RFn,2,500,TA,TA,Y,0,8.902914813,0,6.894672137,0,0,None,None,None,0,5,2009,WD,Normal,3980,48.29355787,12.62768645,2,85.91550517,0,0,1,1,0,12.1034916
20,RL,10.53411348,9.412515903,Pave,None,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,3.040151717,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,102.3132173,678.5353432,GasA,TA,Y,SBrkr,7.289422239,0,0,10.27085022,0,0,1,1.070980668,3,0.717364158,TA,2.600189118,Min2,0.925291399,TA,Attchd,1962,RFn,1,349,TA,TA,Y,0,8.305501654,0,0,0,0,None,None,None,0,3,2007,WD,Normal,3924,48.09622142,13.08132606,1.5,12.47694291,0,0,1,1,1,11.87688084
20,RL,14.74809688,9.324349041,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,3.040151717,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,ALQ,127.5087843,Rec,10.0008136,52.73543878,656.7357097,GasA,TA,Y,SBrkr,6.873306803,0,0,9.485193854,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0.925291399,Po,Attchd,1960,RFn,1,312,TA,TA,Y,69.5823378,0,0,0,0,0,None,GdWo,None,0,4,2008,WD,Normal,3920,43.55901812,13.28971309,2,65.23272972,0,0,1,1,1,11.85652226
60,RL,14.00938542,9.460669438,Pave,None,IR1,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,3.040151717,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,15.89686005,Gd,TA,CBlock,Gd,TA,Gd,GLQ,259.8203759,Unf,0,22.39430368,687.7800645,GasA,Ex,Y,SBrkr,6.940835896,1334.043705,0,10.63480794,0.994480501,0,2,1.070980668,3,0.717364158,TA,2.438139807,Typ,0.925291399,Gd,Attchd,1988,Fin,2,454,TA,TA,Y,20.92703188,11.5552883,0,0,17.93390487,0,None,None,None,0,4,2007,WD,Normal,3977,50.52346412,14.88794946,3.5,54.415111,0,1,1,1,1,12.5317764
20,RL,14.96866683,8.91874946,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.868729739,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,22.17629491,TA,TA,CBlock,Gd,TA,No,Rec,206.3250169,Unf,0,46.57157997,652.3676398,GasA,Ex,Y,SBrkr,6.86628442,0,0,9.472190001,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1964,RFn,2,504,TA,Gd,Y,0,0,0,0,0,0,None,MnPrv,None,0,7,2008,WD,Normal,3928,43.43477692,13.37320172,2,0,0,0,1,1,0,11.88449592
30,RL,14.06746497,8.540381675,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3.467927534,1925,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,CBlock,TA,TA,No,Rec,138.7572992,Unf,0,54.48883706,526.6201851,GasA,TA,N,FuseA,6.640856021,0,0,9.059150029,0.994480501,0,1,0,2,0.717364158,TA,2.054106925,Typ,0,None,None,0,None,0,0,None,None,Y,0,0,12.09416746,0,0,0,None,None,None,0,4,2008,WD,Normal,3875,39.6210175,12.40955532,2,27.53987298,0,0,0,1,0,11.49273296
20,RL,15.82259896,9.14704735,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,3.040151717,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,19.08207743,Unf,0,104.2149432,717.610061,GasA,Ex,Y,SBrkr,6.966568087,0,0,9.658686477,0,0,2,0,3,0.717364158,Gd,2.257835071,Typ,0,None,Attchd,2009,RFn,2,460,TA,TA,Y,29.69086472,6.969420679,0,0,0,0,None,None,None,0,3,2010,WD,Normal,4018,45.24152463,12.23229673,2,32.30864141,0,0,1,1,0,12.13350733
60,FV,14.63667015,8.963917062,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,3.040151717,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,213.2846496,Unf,0,20.20614759,546.6488316,GasA,Ex,Y,SBrkr,6.713805752,1395.669618,0,10.43401505,0.994480501,0,2,1.070980668,3,0.717364158,Gd,2.438139807,Typ,0.925291399,TA,Attchd,2009,RFn,2,644,TA,TA,Y,42.174423,16.43436996,0,0,0,0,None,None,None,0,7,2009,New,Partial,4018,47.53657091,14.41096166,3.5,55.33813852,0,1,1,1,1,12.43987519
20,RL,10.97635512,9.40498596,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.040151717,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,191.971778,Unf,0,43.65549575,596.4244816,GasA,Ex,Y,SBrkr,6.771921324,0,0,9.298258157,0,0.682665815,1,0,3,0.717364158,TA,2.054106925,Typ,0,None,Attchd,1996,Unf,2,576,TA,TA,Y,51.16163153,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,3990,41.79770648,13.09795875,1.5,48.25935045,0,0,1,1,0,11.9576177
60,RL,14.41145359,9.191062688,Pave,None,IR1,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,3.868729739,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,17.30536199,TA,TA,CBlock,Gd,TA,No,GLQ,117.8513059,Unf,0,47.12149547,428.1629684,GasA,Ex,Y,SBrkr,6.422782959,1046.423741,0,9.908893054,0,0,1,1.070980668,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1977,Fin,1,299,TA,TA,Y,0,9.187696915,0,0,0,0,None,MnPrv,Shed,6.614248384,3,2010,WD,Normal,3954,42.62088038,13.20246612,1.5,14.15757363,0,1,1,1,0,11.99381339
20,RL,14.63667015,9.107908144,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3.467927534,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,11.33311405,TA,TA,CBlock,TA,TA,No,BLQ,113.5326366,Unf,0,77.23580419,640.3411261,GasA,TA,Y,SBrkr,6.985423231,0,0,9.693942588,0,0.682665815,1,0,2,0.717364158,Gd,2.257835071,Min1,0.925291399,Fa,Attchd,1957,Unf,1,447,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2006,WD,Normal,3953,44.36805312,12.91019111,1.5,0,0,0,1,1,1,11.8089551
20,RL,13.83381613,8.942173428,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.040151717,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,22.41130153,Gd,TA,PConc,Gd,TA,Mn,GLQ,237.393079,Unf,0,61.90419537,837.9492782,GasA,Ex,Y,SBrkr,7.129585864,0,0,9.965523222,0.994480501,0,2,0,3,0.717364158,Gd,2.600189118,Typ,0,None,Attchd,2004,Unf,2,484,TA,TA,Y,37.11588814,15.63461327,0,0,0,0,None,None,None,0,4,2008,WD,Normal,4008,48.33286849,14.06518319,3,50.07999541,0,0,1,1,0,12.25486757
70,RM,12.86097009,9.097601538,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2.578550039,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,75.6705143,426.4576394,GasA,Fa,N,SBrkr,6.578693084,754.6482643,0,9.823520768,0,0,1,0,3,0.717364158,TA,2.600189118,Typ,0,None,Detchd,1940,Unf,1,210,TA,TA,Y,0,20.80242367,9.746035364,0,0,0,None,None,None,0,9,2006,WD,Family,3875,42.07771336,12.40133541,1,49.38410378,0,1,1,1,0,11.58059346
50,RL,14.85875731,9.545028091,Pave,None,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,4.607299063,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,24.1189319,Gd,Gd,CBlock,TA,TA,No,BLQ,108.9172155,Unf,0,59.37453372,489.7110104,GasA,Ex,Y,SBrkr,6.905131859,1229.071559,0,10.53401419,0,0.682665815,1,1.070980668,3,0.717364158,Gd,2.600189118,Typ,1.756857061,TA,Attchd,1939,Unf,2,431,TA,TA,Y,0,17.26925753,14.74717023,0,0,0,None,None,None,0,5,2008,WD,Normal,3945,47.53657091,13.95510978,2,54.415111,0,1,1,1,1,12.64915783
120,RL,10.97635512,7.931590351,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,3.040151717,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.43535304,Gd,TA,PConc,Gd,TA,Av,GLQ,9.990510192,Unf,0,107.1256637,737.0715886,GasA,Ex,Y,SBrkr,6.994713323,0,0,9.71133595,0,0,2,0,2,0.717364158,Gd,2.054106925,Typ,0,None,Attchd,2005,Fin,2,438,TA,TA,Y,31.28529255,0,0,0,0,0,None,None,None,0,3,2006,New,Partial,4011,45.76136761,12.26683494,2,29.79175655,0,0,1,1,0,12.02719116
20,RL,14.74809688,9.002744964,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.040151717,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,120.2590351,870.9602016,GasA,Ex,Y,SBrkr,7.170197217,0,0,10.04267798,0,0,2,0,2,0.717364158,Gd,2.054106925,Typ,0,None,Attchd,2006,RFn,2,675,TA,TA,Y,69.0592324,8.757200318,0,0,0,0,None,None,None,0,4,2006,New,Partial,4012,49.13394022,12.73328982,2,68.66012633,0,0,1,1,0,12.23028221
60,RL,13.83381613,8.896933609,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.040151717,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,95.22746665,607.4314616,GasA,Ex,Y,SBrkr,6.791171038,1949.433581,0,10.81348577,0,0,2,1.070980668,4,0.717364158,Gd,2.600189118,Typ,0.925291399,TA,BuiltIn,2002,RFn,2,390,TA,TA,Y,33.60293085,10.49955156,0,0,0,0,None,None,None,0,12,2009,ConLI,Normal,4004,50.87484255,13.9189204,2.5,39.61824018,0,1,1,1,1,12.20607765
60,RL,16.0295114,9.24130012,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,3.467927534,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,156.9701089,Unf,0,31.84767448,441.7827809,GasA,TA,Y,SBrkr,6.579881633,1107.088442,0,10.10752794,0.994480501,0,2,1.070980668,3,0.717364158,TA,2.257835071,Typ,0.925291399,TA,Attchd,1975,RFn,2,434,TA,TA,Y,48.83900343,22.87283378,0,0,0,0,None,MnPrv,None,0,2,2006,WD,Normal,3950,44.05796591,13.69750487,3.5,72.44878825,0,1,1,1,1,12.10016198
20,RL,14.41145359,9.154522609,Pave,None,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,3.467927534,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,151.2710194,LwQ,8.592048284,31.48825502,526.6201851,GasA,Gd,Y,SBrkr,6.640856021,0,0,9.059150029,0,0,1,0,2,0.717364158,TA,1.819118684,Typ,0,None,Detchd,1989,Unf,2,576,TA,TA,Y,49.92981412,0,0,0,0,0,None,None,None,0,3,2009,WD,Abnorml,3942,39.6210175,12.8606228,1,47.12006114,0,0,1,1,0,11.48247657
20,RL,17.79090977,9.398050148,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,3.040151717,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,39.30995412,Ex,TA,PConc,Ex,TA,Gd,GLQ,26.99617536,Unf,0,156.3144268,1335.885665,GasA,Ex,Y,SBrkr,7.619287198,0,0,10.91529258,0,0,2,0,3,0.717364158,Ex,2.600189118,Typ,0.925291399,Ex,Attchd,2003,Fin,3,968,TA,TA,Y,54.76926118,16.19879406,0,0,0,0,None,None,None,0,6,2009,WD,Normal,4006,58.8900348,14.14640437,2,64.99271196,0,0,1,1,1,12.8642427
160,RM,7.231115527,7.359675074,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,3.040151717,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,16.70336237,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,71.9267949,394.5032018,GasA,TA,Y,SBrkr,6.336473494,997.1056516,0,9.787756603,0,0,2,1.070980668,3,0.717364158,TA,2.257835071,Typ,0,None,Detchd,1991,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2009,COD,Abnorml,3942,41.39718736,12.34738118,2.5,0,0,1,1,1,0,11.62626308
60,RL,15.71819922,9.101933763,Pave,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,3.040151717,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,23.3218628,Gd,TA,PConc,Gd,TA,No,GLQ,160.2284329,Unf,0,72.46985184,712.7369299,GasA,Ex,Y,SBrkr,6.968153613,2030.910955,0,11.01460699,0,0,2,1.070980668,4,0.717364158,Gd,2.747580062,Typ,0.925291399,TA,Attchd,1995,RFn,3,721,TA,TA,Y,51.16163153,16.89516202,0,0,0,0,None,None,None,0,6,2007,WD,Abnorml,3990,53.45408273,14.84632062,2.5,63.17668949,0,1,1,1,1,12.57763965
160,RM,7.231115527,7.464280995,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,3.467927534,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,15.83734635,TA,TA,CBlock,TA,TA,No,Rec,103.9914364,Unf,0,31.72817486,309.3803469,GasA,TA,Y,SBrkr,6.080135207,732.8393506,0,9.29289782,0,0,1,1.070980668,2,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1987,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,9,2008,WD,Normal,3940,37.17356616,12.35991381,1.5,0,0,1,1,1,0,11.57120381
20,RL,14.41145359,8.950355498,Pave,None,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,3.040151717,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,217.2294209,Unf,0,18.8828651,553.3095499,GasA,TA,Y,SBrkr,6.692920039,0,0,9.153790208,0,0,1,0,3,0.717364158,TA,2.054106925,Typ,0.925291399,Fa,Detchd,1974,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2010,WD,Normal,3934,40.47246587,13.17664768,1,0,0,0,1,1,1,11.73607702
120,RL,10.97635512,7.98605412,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,3.040151717,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.43535304,Gd,TA,PConc,Gd,TA,Av,GLQ,9.990510192,Unf,0,113.4307334,804.2795006,GasA,Ex,Y,SBrkr,7.206070249,0,0,10.11106975,0,0,2,0,2,0.717364158,Gd,2.438139807,Typ,0.925291399,TA,Attchd,2005,Fin,2,430,TA,TA,Y,37.83383821,6.597086203,0,0,0,0,None,None,None,0,5,2009,WD,Normal,4011,48.69729253,12.86596992,2,39.14399415,0,0,1,1,1,12.16785663
20,RL,14.74809688,8.977404306,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.467927534,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,20.5226529,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,105.1567057,707.860649,GasA,TA,Y,SBrkr,6.952178929,0,0,9.631821919,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1959,RFn,1,312,TA,TA,Y,0,0,13.36470447,0,0,0,None,None,None,0,4,2010,WD,Normal,3918,44.97794296,12.11285005,2,31.95567765,0,0,1,1,0,11.90497431
60,RL,23.54327362,9.511923706,Pave,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.040151717,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0542129,Gd,TA,PConc,Gd,TA,No,GLQ,186.4245783,Unf,0,81.24317756,851.8072606,GasA,Ex,Y,SBrkr,7.165052945,2027.581041,0,11.21252109,0.994480501,0,2,1.070980668,4,0.717364158,Ex,2.747580062,Typ,0.925291399,TA,Attchd,1995,Fin,3,810,TA,TA,Y,0,19.15644002,16.78191298,0,0,0,None,None,None,0,7,2009,WD,Normal,3991,56.29215224,15.22271086,3.5,64.39051502,0,1,1,1,1,12.90669432
160,RM,7.231115527,7.359675074,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,3.040151717,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,23.57916205,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,61.37367232,309.3803469,GasA,TA,Y,SBrkr,6.080135207,732.8393506,0,9.29289782,0,0,1,1.070980668,2,0.717364158,TA,2.054106925,Typ,0.925291399,Po,Attchd,1972,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD,Normal,3944,37.17356616,11.60711105,1.5,0,0,1,1,1,1,11.4563657
20,RL,14.96866683,9.168386106,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.467927534,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Gd,Av,LwQ,67.27820019,ALQ,12.54314749,0,543.315602,GasA,TA,Y,SBrkr,6.673725789,0,0,9.118847196,0.994480501,0,1,0,3,0.717364158,TA,2.054106925,Typ,0,None,Attchd,1976,Unf,1,308,TA,TA,Y,70.88127211,0,0,0,0,0,None,MnPrv,None,0,2,2010,WD,Normal,3952,40.15656478,13.23127315,2,66.42559612,0,0,1,1,0,11.76135462
60,RL,13.83381613,8.870268357,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.040151717,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,173.0603815,Unf,0,39.78407426,524.3903827,GasA,Ex,Y,SBrkr,6.636387011,1689.933416,0,10.53974629,0.994480501,0,2,1.070980668,4,0.717364158,Gd,2.600189118,Typ,1.756857061,TA,BuiltIn,2002,Fin,2,440,TA,TA,Y,60.52507888,10.74306933,0,0,0,0,None,None,None,0,5,2010,WD,Normal,4004,47.99043613,14.30916053,3.5,62.93238121,0,1,1,1,1,12.28535045
160,RM,7.231115527,7.359675074,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,2.072689808,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.54714645,TA,TA,CBlock,TA,TA,No,ALQ,113.0496144,Unf,0,27.0655018,309.3803469,GasA,TA,Y,SBrkr,6.080135207,732.8393506,0,9.29289782,0,0,1,1.070980668,2,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1971,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,3942,37.17356616,12.43612433,1.5,0,0,1,1,1,0,11.40200508
